# HDIC is an abbreviation of the Integrated Database of Hanzi Dictionaries in Early Japan
#
# ZRM: Zushoryōbon Ruiju Myōgishō database
#
#
# Ruiju myōgishō 類聚名義抄, Zushoryō manuscript 図書寮本, original edition 原撰本. anonymous Buddhist monk, about 1100.
#
# ZRM.tsv
#
# Version: 1.1.1
# Date: 21 May 2026
# Last update : 21 May 2026
#
#
# Copyright (c) 2026 HDIC project, IKEDA Shoju (Chair, Professor Emeritus, Hokkaido University)
# Text creation and proofreading: IKEDA Shoju and Shin Woongchul
# Contact: IKEDA Shoju <ikeda.shoju@gmail.com>, SHIN Woongchul <shin.wngchl@gmail.com>
#
# Data License Information and Access Rights
# License:
# Creative Commons Attribution-ShareAlike 4.0 International License (CC BY-SA 4.0)
#
# This dataset is provided under the Creative Commons Attribution-ShareAlike 4.0 International License (CC BY-SA 4.0).
#
# **Terms of License:**
# - **Attribution (BY):** When using this dataset, you must appropriately attribute the creator/provider of this dataset.
# - **ShareAlike (SA):** If you modify this dataset or create a derivative work based on it, you must release the resulting work under the same CC BY-SA 4.0 license as the original dataset.
#
# **Recommended Attribution Format:**
# When citing the use, please include '平安時代漢字字書総合データベース (HDIC)', the file name, and the version.
# Example: "Source: 平安時代漢字字書総合データベース (HDIC), ZRM.tsv 1.1.1 (Last update: 21 May 2026)"
#
# Access Rights (Availability):
# Open access
#
# File Format Information:
# Delimiter: Tab (\t)
# Encoding: UTF-8
# Header Row: The line immediately following these comment lines is the header row containing column names.
#
# Column Description: Descriptions of the data fields in each row.
#
# entry_id  An ID uniquely identifying an item. It consists of the letter 'Z' followed by a 6-digit number (e.g., Z004210). These 6 digits encode location and item type information as follows:
#   - Digits 1-3 (ppp): Page number in the facsimile edition (e.g., 004 for page 4).
#   - Digit 4 (r): Row number within the page (e.g., 2 for row 2).
#   - Digit 5 (c): Column number or 段番号 within the row (e.g., 1 for column 1).
#   - Digit 6 (t): Item type (項目種別). This digit indicates the nature of the entry in the manuscript. Possible values are:
#     - 0: Normal entry (通常項目)
#     - 1: Marginal addition (欄外補入項目)
#     - 2: Internal addition type 1 (項目内補入項目 タイプ1)
#     - 3: Internal addition type 2 (項目内補入項目 タイプ2)
#     - 9: Deleted/Struck-through entry (重複抹消項目)
#   Example: Z004210 indicates a normal entry located on page 4, row 2, column 1 of the manuscript.
# radical_index  The number assigned to the radical. Ranging from 41 to 60, with 48 and 53 being missing. # Corrected spelling from radical_index
# radical_name  The kanji name for the corresponding radical. Shows the kanji corresponding to the radical number. Covers the 18 radicals from number 41 to 60 (水・冫・言・足・立・豆・卜・山・石・玉・邑・阜・土・心・巾・糸・衣). Note that the main text is missing for number 48 (面) and 53 (色).
# page  The page number in the facsimile edition.
# entry The collated kanji. Generally adopts Kangxi Dictionary glyphs, but new glyphs in Unicode (common/popular forms) may also be used. The omission symbol '｜' is replaced with the corresponding character.
# definition    The "Chumon" (notes) regarding the item. Consists of glyph notes, pronunciation notes, meaning notes, Wakun (和訓), and others. The entered glyphs are generally those included in the Kangxi Dictionary.
# url   The Internet public URL of the facsimile image for the corresponding page in the manuscript.
# remarks   Notes by the editor, indicating additional context or supplementary information. # Added back the remarks column description
#
# Data Conventions: Rules and representations used in the transcription.
# - Empty fields are represented by an empty string (""). (Add other general conventions if applicable, e.g., handling of tabs/newlines within fields).
# - Tone marks (声点) applied to Kanji and Kana are represented by characters:
#   - 平声: L
#   - 平声軽: F
#   - 上声: H
#   - 去声: R
#   - 入声: S
#   - 入声軽: T
#   - Additional marks applied with voice points are appended: V for 双点 (indicating 濁音/voiced sound), N for ✓ (indicating 鼻音/nasal sound). E.g., LV, HN.
# - Okototen (ヲコト点) applied to Kanji are replaced with corresponding Hiragana characters.
# - Punctuation marks used are Japanese comma "、" and Japanese period "。".
# - Gōfu (合符), indicating a two-Kanji compound word, are represented by "-" for the middle mark and "_" for the left mark.
# - Kaeriten (返点) are indicated within parentheses, e.g., （㆒）.
# - In the 'definition' field (Chumon), the omission symbol "｜" (indicating the same character as the headword) is represented by "ー" followed by the corresponding character in parentheses, e.g., ー（字）. (Note: In the 'entry' field, this symbol is replaced by the actual character as described in the 'entry' column description).
# - In the 'definition' field, small characters written in double lines (双行) are enclosed in angle brackets < >.
# - Parentheses （ ） in the 'definition' field are retained as they appear in the current working data. They may contain notes on additions, layout, scribal features, source-related comments, or other editorial annotations.
# - Square brackets 【 】 in the 'definition' field are also retained as they appear in the current working data. They are mainly used for editorial or verification notes in the present stage of data preparation.
# - These parenthetical and bracketed notes may be separated into dedicated annotation fields or a separate annotation table in a future revision, but in the current version they are preserved in the 'definition' field to avoid losing information.
#
# Primary Sources:
# This transcription is primarily based on the digital facsimile images provided by the Archives and Mausolea Department of the Imperial Household Agency (listed below as Sources 1 and 5/6).
#
# 1.  English: **Collection of the Archives and Mausolea Department, Imperial Household Agency:** Ruiju Myōgishō (box 503, no.212, photographic images).
#    Japanese: **宮内庁書陵部藏:** 類聚名義抄 (box 503, no.212, photographic images).
#
# 2.  English: **Zushoryōbon Ruiju Myōgishō**, Imperial Household Agency, Archives and Mausolea Department, 1950.
#    Japanese: **圖書寮本類聚名義抄**, 宮内庁書陵部, 1950.
#    Digital access via National Diet Library Digital Collections:
#    [https://dl.ndl.go.jp/pid/2458012/1/1](https://dl.ndl.go.jp/pid/2458012/1/1)
#
# 3.  English: **Zushoryōbon Ruiju Myōgishō:** In the Collection of the Archives and Mausolea Department, Imperial Household Agency, Benseisha, 1969.
#    Japanese: **図書寮本類聚名義抄 :** 宮内庁書陵部蔵, 勉誠社, 1969.
#
# 4.  English: **Zushoryōbon Ruiju Myōgishō:** In the Collection of the Archives and Mausolea Department, Imperial Household Agency, Benseisha, 1976, Text Volume, Commentary and Index Volume.
#    Japanese: **図書寮本類聚名義抄 :** 宮内庁書陵部蔵, 勉誠社, 1976, 本文篇 , 解説索引篇.
#
# 5.  English: **Zushoryōbon Ruiju Myōgishō: Main Text Facsimile, Commentary and Index**, Bensei Publishing, 2005.
#    Japanese: **図書寮本類聚名義抄 : 本文影印 解説索引**, 勉誠出版, 2005.
#    Digital Facsimile available from the Archives and Mausolea Department:
#    [https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b](https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b)
#
# 6.  English: **Entry in the Archives and Mausolea Department Catalog and Image Disclosure System:** Ruiju Myōgishō (Hō (first half), fragments/lacunae, different edition/version), Imperial Household Agency, 2025.
#    Japanese: **書陵部所蔵資料目録・画像公開システム収録:** 類聚名義抄 (法 (前半部) 残欠・別本) , 宮内庁, 2025.
#    Digital Facsimile available via the system:
#    [https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b](https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b)
#    *(Note: This URL appears to be the viewer link for the specific item described in this entry).*
#
# Acknowledgments:
# We are grateful to the Archives and Mausolea Department of the Imperial Household Agency (Kunai-chō Shoryōbu) for permission to publish the decipherment text of ZRM (Permission No. 宮内発343号, dated March 10, 2014 / 平成26年3月10日). # Consolidated Acknowledgments
#
# This work was supported by JSPS KAKENHI Grant Numbers 16H03422, 19H00526 and 23K17500.
entry_id	radical_index	radical_name	page	entry	definition	url	remarks
Z050710	41	水	50	沃β	東云音屋（T）灌也壤良田也。・广云又烏梏反漑灌曰ー（沃）漬也澆也ー（沃）猶ー（沃）々然也柔也美也・公云屋（S）イル（HL）コヤス（LH○）選	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=51	
Z050740	41	水	50	沃焦	真云亦沃・广云迦延云ーー（沃焦）者無限生死。案郭璞注江賦云大壑在東海水外ーー（沃焦）海所潟源水住處也。今取無窮極義。	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=51	
Z051140	41	水	51	渡	音度（R）・中云渉水也・真云越水也。・玉云濟也過也去也。ワタル（HH○）詩	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=52	
Z051230	41	水	51	渡子	川云日本紀私記云和多利毛利（HHHHL）谷云和多之毛利（HHHHL）	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=52	
Z051310	41	水	51	游泳	上季云音猷（L）於与久（LLH）・玉云017126似流（L）反餘周沈溺也人栢浮泛水上而進也彳流而下曰泝017126々猶浮也・益ー（游）旌旗之ー（游）也。浮於水上也ー（游）亦017126字・下玉云為命反潜行為ー（泳）水底行也游也潜行（<二字補入）水底也△	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=52	
Z051430	41	水	51	淒	玉云且奚（L）反寒風。	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=52	
Z051440	41	水	51	湊集	川云音 奏ソウ禾ヽ美奈止（HHH）。水上人所會集也・玉云威也最也聚也・广云競進也最也・東云水會也合也減也。アツマル（LL○○）老	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=52	
Z051540	41	水	51	湛然	憲云徒感反ー（湛）安也・真云水不流也ーー（湛然）安皃・玉云没也露盛皃。	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=52	
Z051630	41	水	51	瀑流β	上广云蒲報（R）反ー（瀑）水濆起也・真云風雨疾至也巠（經）多作暴<疾速也。唯識000296（疏）用暴字。可通用㆒之。・玉云風皃清也深也日出而風曰ー（瀑）疾雨也疾風也042393也沫也漬也。真云ホ└ウ	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=52	
Z052110	41	水	52	溱	真云秦音禾シン（○L）	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=53	
Z052120	41	水	52	激β磨	・真云ーー（激磨）發動研求望及010661倖<莖幸反規求也之義（<規の朱点二つは汚れか）	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=53	
Z052140	41	水	52	瀧	玉云力弓（L）反雨也清也。音籠ロウ└（L）・川云禾ヽ多016275（HH）兼名苑飛泉一名飛湍。魴又所江（F）昌江（F）反。	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=53	
Z052230	41	水	52	瀧β	魴云瀧同上正文。	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=53	
Z052240	41	水	52	濃淡	上季云音040050（LV）・玉云乃東反露多濃ー（淡）厚也。コマヤカニ（LLH○○）集	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=53	
Z052320	41	水	52	濃粥	信云又云稠<直周粥	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=53	
Z052330	41	水	52	涔	玉云字廉（L）反012649也魚池也・東云漬也蹄ー（017542）、不容（待）尺鯉㆒。牛馬跡也・川云又音岑（L）禾ヽ布之都介（HHHVH）	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=53	
Z052420	41	水	52	渥地	音文選音决云握（T）。・广云沾濡曰ー（渥）㆒也。ー（渥）亦厚也沾也。アツシ（HHF）後	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=53	
Z052440	41	水	52	湫	音秋（F）・玉云隘也下也集也盡也・東云池水瀆也。説文子小反。又在酉奏條二反。水名地下卑也深水也人懐愁而意溢迫謂ー（湫）。・然云子小反小水也。	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=53	
Z052540	41	水	52	瀎	玉云莫列（T）反滅也拭滅也。羂索奥云末（TV）音	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=53	
Z052620	41	水	52	排湯	广云託唐（L）反謂ー（湯）突也巠（經）013040<都朗非。・中云温水也薬水也・玉云他郎（L）反沸水也019603也熱水也。論吾（語）見不善㆒如探かー（湯）。又託浪（R）反蕩也又始楊（L）ー（湯）々流皃オス（HL）論ー者ウ└（LV）々トナカル（○LLVH）巽	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=53	
Z052740	41	水	52	漉著	類云禄（T）音・广云或017666水下皃。聿□近字也。・玉云ー（漉）猶瀝也涸也極也盡也。シタム（LL○）集	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=53	
Z053130	41	水	53	淥	見上注・魴云水名。	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=54	
Z053140	41	水	53	漉水嚢β	信云亦017666018418同理屋反竭也極也盡也是即十八牜（物）之一	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=54	
Z053230	41	水	53	淥波	玉云或漉字魴云水名	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=54	
Z053310	41	水	53	㵂	音庶シヨ（R）	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=54	
Z053320	41	水	53	浚流β	類云峻（R）音・广云古濬。深也。フカシ（LLF）書	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=54	
Z053340	41	水	53	深濬	广云今作浚。	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=54	
Z053410	41	水	53	滓	信曰壮里（H）反穢也040003<与糟同也・玉云澱也美菜也・東云汁粕也。ケカル（LHVL）列	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=54	
Z053440	41	水	53	漿	季云音將（F）・東云米津也甘美之水也酢水也・玉云四飲三曰ー（漿）・川云禾ヽ都久利美豆（LLLLLV）俗云迩於毛比（HLHH）。食療巠（經）云勿飲冷酢ー（漿）。コムツ（LLLV）集	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=54	
Z053540	41	水	53	氷漿	川云膳夫巠（經）立秋後不得飲（待）ーー（氷漿）。俗云比美豆（LLFV）。今案以氷㆒入氷漿㆒也。	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=54	
Z053630	41	水	53	酸漿	川云一名洛神珠	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=54	
Z053640	41	水	53	蘇毘β羅β漿	信曰古来相傳濯米之汁也倭言由須留	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=54	
Z053720	41	水	53	澆澆	宋云音鳬（梟）（F）・广云ー（澆）灌漬也・信曰又五弔（R）反・玉云薄也没也清也。ソヽク（HH○）集ウスラク（HH○○）遊時ー（澆）アハテ（HHLV）、政劇イソカシ（LL○○）	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=54	
Z054120	41	水	54	津液	東云音亦（T）・广云津潤也猶滋ー（津）也潤023466（澤）滋潤也ーー（津液）汁也ホトホス（HHHV○）月ー角ヒタスを。真云ヤク（○L）	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=55	
Z054210	41	水	54	汲水	音急（T）・广云ー（汲）引水也ー（汲）取也。クム（HL）易ミツクム（HHV○○）記	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=55	
Z054230	41	水	54	淳	音純（L・F）・真云濃也朴也・玉云沃也漬也清也023047也024770也・東云ー（淳）濯沐浴也。アツシ（HHF）巽	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=55	
Z054320	41	水	54	還淳β	善朱同異云倭言加閉利弖奴礼奴	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=55	
Z054340	41	水	54	淳γ善	中云朴<厚也也茲云决定信厚名ーー（淳善）或本作純唯善也今案又作惇<之倫都魂反ー厚也	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=55	
Z054430	41	水	54	淳潼	上广云善也美也大也・下音應云017600（R）又竹用（R）反乳汁也。江南亦呼乳㆒為ー（潼）と。	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=55	
Z054520	41	水	54	湩現	魴云是冬字之上声陸也又直龍（L）反・广云<如上注巠（經）040145<奴罪非。可見余本	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=55	
Z054610	41	水	54	潎	玉云孚妙（RV）反水波浪皃。ー（潎）々ウコク（LLVH）集	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=55	
Z054630	41	水	54	漕	然云昨到（R）反陸載曰運水載曰ー（漕）と・玉云轉運也。	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=55	
Z054710	41	水	54	渉入	憲云時攝（T）反徒渡水。・真云渡也・玉云入水行也歴也入也・東云徒行也渡水也。歩渡水淺㆒曰ー（渉）。舟筏曰渡又塗也・公云攝（S）ワタル（HH○）一乘義私□登ーノホリノホル陟歟	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=55	
Z055120	41	水	55	瀛洲	上季云音盈（L）玉云池中也滄也大海也・東云ーー（瀛洲）在東海之東・下广云水中可居曰ー（洲）水有平地可居者也。ー（洲）聚也人（<補入）及鳥獸所聚息處也真云シウ（HL）	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=56	
Z055230	41	水	55	㴳澒	广云莫薫（H）胡動（H）反無知也005204塗謂之ーー（018013018336）・下玉云溶也廣大皃川云禾ヽ美豆加祢乃賀須（HHVLLLLH）。今案与汞字㆒或通。	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=56	
Z055330	41	水	55	汞	音018336（H）・魴曰水銀別名・川云上声之重。禾ー美豆賀祢（HHVLL）又見上	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=56	
Z055410	41	水	55	河濱	川云音賓（L）禾ヽ波万（LL）・广云水涯也。ー（濱）017809浦涯也。ホトリ（LH○）詩ホトリセリ（○○LHF）ソフ（HL）後真云ヒン（○L）	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=56	
Z055440	41	水	55	瀕	玉云同上。ホトリ（LHL）列	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=56	
Z055510	41	水	55	浹	玉云子協（T）反。彳甲㆒至癸㆒為ー（浹）。達也。通也洽也。アマネシ（LLLF）巽トホル（LLH）後	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=56	
Z055530	41	水	55	潺湲	广云上仕山（F）仕環（L）反水流皃・下于權反。ーー（潺湲）流皃・玉云横流涕曰ーー（潺湲）。	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=56	
Z055620	41	水	55	潟	川云与昔（T）同禾ヽ加太（HL）・玉云鹵也海賓（濱）廣行也。	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=56	
Z055640	41	水	55	涯岸	广云五佳反017546為ー（涯）謂水邊也。両涯黒者為岸也・川云016275之（LL）・季云音牙（LV）又宜（LV）又与崖㆒同。	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=56	
Z055740	41	水	55	沍	音牙・玉云塞閇也。	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=56	
Z056110	41	水	56	渟	季云音庭（L）選師登々末留（HHVHL）・广云水止曰ー（渟）水滯也。憲云ツヽヰテ（LLVHH）	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=57	
Z056130	41	水	56	淟池	广云他典反ー（017654）垢濁也	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=57	
Z056140	41	水	56	𤁣溏	上益云方買（H）切水・下類云唐（L）音・玉云池也017639也。	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=57	
Z056220	41	水	56	瀉	宋云音寫（H）・魴云ー（瀉）沃水又思夜（R）反。痢也。ソヽク（HH○）集シタツ（LLHV）唱	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=57	
Z056240	41	水	56	潠之	广云蘇鈍反含水017832曰ー（018248）。巠（經）../41//05624谷字・玉云先絹反口含水噴牜（物）。	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=57	
Z056330	41	水	56	浖	玉云力拙（S）反有停泉也	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=57	
Z056340	41	水	56	𠾙娑呼浖	广云	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=57	
Z056410	41	水	56	村渃	广云又作落力各（S）反落居也人所聚居也。	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=57	
Z056430	41	水	56	戰澿	广云其錦（H）反寒戰極也巠（經）噤非。	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=57	
Z056510	41	水	56	徴湛	明燈抄云徴者澄也湛者寂也。	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=57	
Z056530	41	水	56	生溦	广云無非（F）反牜（物）傷濕曰ー（017959）。文017809、018781非。	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=57	
Z056610	41	水	56	瀘	益云力呉（LV）反水名。	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=57	
Z056620	41	水	56	濾	類云慮音	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=57	
Z056630	41	水	56	盪滌	广云徒朗（H）反ーー（盪滌）謂澡器也。澡謂之ーー（盪滌）・下音031923（菩提）留志云敵（T）・广云洒也除也謂盪洒除+_+去垢穢㆒・玉云ー（滌）蕩猶揺動也。ー（滌）017600塗ー（滌）也逖ー（滌）疾皃・東云洗也蕩也湯除也。ー（滌）々早氣也浄也浣也掃□□云谷又條音誤矣。ソヽク（HHL）書スヽク（HHLV）巽	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=57	
Z057130	41	水	57	漲	東云陟亮（R）反水漸大也洗瀚也沙高也・又季云音張　奈美（LL）。タヽヘリ（LLH○）記ナミタツ（LL○○）集ミナキル（HHHVL）	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=58	
Z057220	41	水	57	渺λ	類云眇（HV）音・東云水寛大皃。	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=58	
Z057230	41	水	57	渺	東云或作ー（渺）所出未詳。	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=58	
Z057240	41	水	57	泔汁	東云何敢（H）反ー（017289）淡美味也・广云音甘（L）潘<音翻（L）也謂浙米汁也。江北名ー（017289）㆒江南名潘と・玉云ー（017289）018819	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=58	
Z057340	41	水	57	𤁒	東云魚（LV）興（R）反漸稠也合也牜（物）之浩也。	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=58	
Z057420	41	水	57	茫然	音010620（LV）・广云又作014367ー（茫）遽也大也久遠皃莫宕荒（L）反ーー（茫然）冥昧不明也。014367人晝夜作無日用月無月用火常思明或曰思天曉故彳明。時務曰ー（茫）・東云廣遠不明也遠色皃。ー（茫）々廣大皃。ーー（茫然）目不明。滄ー（茫）大水皃蒼ー（茫）	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=58	
Z057610	41	水	57	蒼茫	广云巠（經）010620非。	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=58	
Z057620	41	水	57	茫滅	广云ー（茫）々遠皃。巠（經）或029761<呼晃（（H）不明也両通。	https://shoryobu.kunaicho.go.jp/Toshoryo/Viewer/1000629270000/aaab5460f16b4f4082f0b8fe6f2ea08b?p=58	
