F08870_01	K0310613	朲	音仁	219	音注声点無_類音注等		
F08870_02	K0310613	朲	梁上立ー	322	義注		
F08871_01	K0310614	𣏴	俗	121	字体注		
F08872_01	K0310621	柤／樝	莊加(H)反	214	音注声点有_反切		
F08872_02	K0310621	柤／樝	似梨	322	義注		
F08872_03	K0310621	柤／樝	上通下正	121	字体注		
F08873_01	K0310622	栿	音伏	219	音注声点無_類音注等		
F08874_01	K0310623	𣖹	女余(L)反	214	音注声点有_反切		
F08874_02	K0310623	𣖹	サヲ(LL)	411	和訓声点有	さを	200201b41d09z2x39LX1
F08875_01	K0310624	杼	音杵(H)	215	音注声点有_類音注等		
F08875_02	K0310624	杼	又苧(H)	215	音注声点有_類音注等		
F08875_03	K0310624	杼	トチ	421	和訓	とち	20020309b0c81H31VnH6
F08875_04	K0310624	杼	又䇡⿱竹予	121	字体注		
F08875_05	K0310624	杼	ノフ	421	和訓	のぶ	2002034c501dbx70g9hZ
F08875_06	K0310624	杼	持緯〻	322	義注		
F08875_07	K0310624	杼	ヒ(R)	411	和訓声点有	ひ	2002037c336dB1G7gCwl
F08875_08	K0310624	杼	長也	322	義注		
F08876_01	K0310632	𣏗	正	121	字体注		
F08877_01	K0310633	柔	如闍反	218	音注声点無_反切		
F08877_02	K0310633	柔	ヤハラカナリ(LHHLHL、ナ-ニ)	411	和訓声点有	やはらかなり/やはらかに	200204401d40m860e9yd
F08877_03	K0310633	柔	ヤスクス(LHL@、ク-シ(H))	411	和訓声点有	やすくす/やすし	200204359c2717D5tN2L
F08877_04	K0310633	柔	ヨシ	421	和訓	よし	
F08877_05	K0310633	柔	ワロシ(LLH)	411	和訓声点有	わろし	200204855b3c5cvXbRW2
F08877_06	K0310633	柔	直也	322	義注		
F08877_07	K0310633	柔	弱也	322	義注		
F08877_08	K0310633	柔	和ニウ(LH)	212	音注和音声点有		
F08878_01	K0310634	⿱弔木	（無）	998			
F08879_01	K0310641	⿱亠柔	ワタル(HH@)	411	和訓声点有	わたる	200204822dd7LUKBzv80
F08879_02	K0310641	⿱亠柔	タヽシマ(LL@@)	411	和訓声点有	たたしま	
F08880_01	K0310642	楺	女时反	218	音注声点無_反切		
F08880_02	K0310642	楺	屈木	322	義注		
F08880_03	K0310642	楺	又汝久反	218	音注声点無_反切		
F08880_04	K0310642	楺	ヤスシ(LL@)	411	和訓声点有	やすし	
F08881_01	K0310643	梯	音低(L)	215	音注声点有_類音注等		
F08881_02	K0310643	梯	カケハシ(LLLH)	411	和訓声点有	かけはし	200200cb13a60DVfVyC3
F08881_03	K0310643	梯	ハシ(HL)	411	和訓声点有	はし	2002035bbd1e5zp03109
F08881_04	K0310643	梯	和又去	225	音注和音声調		
F08882_01	K0310644	橘	古述反	218	音注声点無_反切		
F08882_02	K0310644	橘	タチハナ(LHH"@)	411	和訓声点有	たちばな	200202a057f2Hm3e43gm
F08882_03	K0310644	橘	一名金衣柚也	322	義注		
F08883_01	K0310651	橘	正歟	122	字体注案語		
F08884_01	K0310652	盧／橘	ハナタチハナ	421	和訓	はなたちばな	20020369aab9yr9pXef9
F08885_01	K0310653	ー（橘）／皮	タチハナノカハ(LHHL@@@)	411	和訓声点有	たちばなのかは	200202a0592007KE6u75
F08885_02	K0310653	ー（橘）／皮	一云キカハ(HH"L)	411	和訓声点有	きがは	200201066d6f5V9tVA1e
F08886_01	K0310654	柦	俗	121	字体注		
F08886_02	K0310654	柦	柦笪二正	121	字体注		
F08886_03	K0310654	柦	丁誕反	218	音注声点無_反切		
F08886_04	K0310654	柦	笞	322	義注		
F08887_01	K0310661	櫺	力庭反	218	音注声点無_反切		
F08887_02	K0310661	櫺	窓也	322	義注		
F08887_03	K0310661	櫺	窓ー車也是	322	義注		
F08888_01	K0310662	ー（櫺）／子	和云レニシ(HHH")	411	和訓声点有	れにじ	200204735b60X0i3ki4C
F08889_01	K0310663	欞／⿰木⿱雨噐／⿰木𩂩	俗	121	字体注		
F08890_01	K0310664	楨	音貞	219	音注声点無_類音注等		
F08890_02	K0310664	楨	コハシ(LL@)	411	和訓声点有	こわし	200201a7db112l54III3
F08890_03	K0310664	楨	カタヒヲ(LLL"L)	411	和訓声点有	かたびを/かたびら	
F08890_04	K0310664	楨	ハリカタ(ハ-「ヤ」)	421	和訓	はりかた/やりかた	
F08890_05	K0310664	楨	クヒセ	421	和訓	くひぜ	20020135280ezeXwL2S5
F08890_06	K0310664	楨	ミヤツコキ	421	和訓	みやつこぎ	2002040b4e9f6c53hMoK
F08891_01	K0310672	槙	音顛	219	音注声点無_類音注等		
F08891_02	K0310672	槙	朴木	322	義注		
F08891_03	K0310672	槙	コスヱ	421	和訓	こずゑ	20020192509e2zU7G3uN
F08891_04	K0310672	槙	音軫	219	音注声点無_類音注等		
F08891_05	K0310672	槙	俗	121	字体注		
F08892_01	K0310673	槇	或	121	字体注		
F08892_02	K0310673	槇	本(木)密	322	義注		
F08893_01	K0310674	槇	正	121	字体注		
F08894_01	K0310681	杓	的漂三音	219	音注声点無_類音注等		
F08894_02	K0310681	杓	北斗柄星	322	義注		
F08894_03	K0310681	杓	又常夕反	218	音注声点無_反切		
F08895_01	K0310682	杓	音酌	219	音注声点無_類音注等		
F08895_02	K0310682	杓	ヒサコ(HHH)	411	和訓声点有	ひさこ	20020383f7caWb1PeGW3
F08896_01	K0310683	枸／椇	蒟三正	121	字体注		
F08896_02	K0310683	枸／椇	音短(H)	215	音注声点有_類音注等		
F08896_03	K0310683	枸／椇	カラタチ	421	和訓	からたち	200200ededa0zhAc2duT
F08896_04	K0310683	枸／椇	エタ	421	和訓	えだ	2002007c8d2fuE6U7A31
F08896_05	K0310683	枸／椇	又去	223	音注声調		
F08897_01	K0310684	ー（枸）／椽	◎椽(L)	215	音注声点有_類音注等		
F08897_02	K0310684	ー（枸）／椽	カフチ(LL"L)	411	和訓声点有	かぶち	200200e43a624Rl4mcqk
F08897_03	K0310684	ー（枸）／椽	下音縁	219	音注声点無_類音注等		
F08898_01	K0310711	⿰木匂	未詳	511	未詳		
F08899_01	K0310712	檣	音墻(L)	215	音注声点有_類音注等		
F08899_02	K0310712	檣	ホハシラ(LL"@L)	411	和訓声点有	ほばしら	200203e1c28fQ99jF5M5
F08900_01	K03107131	⿰木𢋢／㭩／𣞱	三正	121	字体注		
F08901_01	K03107134	〓／〓	俗	121	字体注		
F08902_01	K03107142	〓	（無）	998			
F08903_01	K0310721	枸	后离反	218	音注声点無_反切		
F08903_02	K0310721	枸	又狗音	219	音注声点無_類音注等		
F08904_01	K0310722	⿰木⿹勹工	俗	121	字体注		
F08905_01	K0310723	枃	音進	219	音注声点無_類音注等		
F08905_02	K0310723	枃	經絲具	322	義注		
F08906_01	K0310724	𣕍	音笋	219	音注声点無_類音注等		
F08906_02	K0310724	𣕍	ー⿰金虚	322	義注		
F08907_01	K0310731	⿱⿰木旬号	逃木	322	義注		
F08908_01	K0310732	椈	音菊	219	音注声点無_類音注等		
F08908_02	K0310732	椈	カへ(LL)	411	和訓声点有	かへ	200200bf020cotf2z5vn
F08909_01	K0310733	栽	音哉	219	音注声点無_類音注等		
F08909_02	K0310733	栽	ウフ(HL)	411	和訓声点有	うう	2002005d6fef4w7FDu79
F08909_03	K0310733	栽	和サイ(LL)	212	音注和音声点有		
F08910_01	K0310734	馬／槽	ムマフネ(LL@@)	411	和訓声点有	むまぶね	2002006e6c43Gns8zr9U
F08911_01	K0310741	酒／ー（槽）	サカフネ(HH@@)	411	和訓声点有	さかふね	200201b61ecaFm66zJ3w
F08912_01	K0310742	食／ー（槽）	ウマノキホネ(@@L@H"@)	411	和訓声点有	うまのきぼね	2002006d6c451jTBB0Hy
F08912_02	K0310742	食／ー（槽）	牛馬躰	322	義注		
F08913_01	K0310743	沐／ー（槽）	ユフネ(LL"L)	411	和訓声点有	ゆぶね	20020449da85rRW3vTJ0
F08914_01	K0310744	琵／琶／ー（槽）	（無）	998			
F08915_01	K0310751	棖	音唐	219	音注声点無_類音注等		
F08915_02	K0310751	棖	ホコタチ(LHH"L)	411	和訓声点有	ほこだち	200203daa22c9dljN3Io
F08916_01	K0310752	榯	音時	219	音注声点無_類音注等		
F08916_02	K0310752	榯	トクラ(HH"H)	411	和訓声点有	とぐら	200203055be0182EdAIL
F08916_03	K0310752	榯	カラヰシキ	421	和訓	からゐしき	200200ec264423NLwh96
F08917_01	K0310753	㭙	竹厄反	218	音注声点無_反切		
F08917_02	K0310753	㭙	㭬	322	義注		
F08918_01	K0310754	棏／㯖	古	121	字体注		
F08919_01	K0310761	榮	音瑩(L)	215	音注声点有_類音注等		
F08919_02	K0310761	榮	ハナサカユ(@LHH@)	411	和訓声点有	はなさかゆ	N/A
F08919_03	K0310761	榮	ヨシ	421	和訓	よし	2002044c35eecK16K1He
F08919_04	K0310761	榮	ハナサク(LLH@)	411	和訓声点有	はなさく	200203690dd3sdW1luXt
F08919_05	K0310761	榮	サカリナリ(HHH@@)	411	和訓声点有	さかりなり	
F08919_06	K0310761	榮	相也	322	義注		
F08919_07	K0310761	榮	幸也	322	義注		
F08919_08	K0310761	榮	禄也	322	義注		
F08920_01	K0310763	橑	音老	219	音注声点無_類音注等		
F08920_02	K0310763	橑	榱也	322	義注		
F08920_03	K0310763	橑	ムネ	421	和訓	むね	20020416ccc3N3pRGxi5
F08920_04	K0310763	橑	タルキ(LL@)	411	和訓声点有	たるき	200202ab376bO636e2vW
F08921_01	K0310764	⿰木⿱𡗜⿱日灬	今	121	字体注		
F08922_01	K0310771	⿰木⿱𡗜⿱日火	正	121	字体注		
F08923_01	K0310772	㭺	音掩	219	音注声点無_類音注等		
F08923_02	K0310772	㭺	音奄	219	音注声点無_類音注等		
F08923_03	K0310772	㭺	カラナシ(LLLH)	411	和訓声点有	からなし	200200ee4290wvmLP27x
F08924_01	K0310773	ー（㭺）／子	クリ(LL)	411	和訓声点有	くり	2002014882beWSFH3sEj
F08925_01	K0310774	ー（㭺）／寸	同	433	訓注同	くり	2002014882beWSFH3sEj
F08926_01	K0310781	櫑	力回反	218	音注声点無_反切		
F08926_02	K0310781	櫑	磊状太壘	322	義注		
F08926_03	K0310781	櫑	𥃇畾⿱畾工二或	121	字体注		
F08926_04	K0310781	櫑	下又力箠反	218	音注声点無_反切		
F08927_01	K0310783	欙	俗蓏字	121	字体注		
F08928_01	K0310784	樏	力追反	218	音注声点無_反切		
F08928_02	K0310784	樏	カレヒチ(LLLL")	411	和訓声点有	かれひぢ	N/A
F08928_03	K0310784	樏	ワリコ(HHR")	411	和訓声点有	わりご	200204843a363unIsfT0
F08929_01	K0310811	蘽	力水反	218	音注声点無_反切		
F08929_02	K0310811	蘽	葛ー蔓	322	義注		
F08930_01	K0310812	𣚎	力追反	218	音注声点無_反切		
F08930_02	K0310812	𣚎	木實垂皃	322	義注		
F08931_01	K0310813	㯑	音張	219	音注声点無_類音注等		
F08932_01	K0310814	⿰木弥	音𥻊	219	音注声点無_類音注等		
F08933_01	K0310821	枓	音斗	219	音注声点無_類音注等		
F08933_02	K0310821	枓	トカタ(LL"H)	411	和訓声点有	とがた	200203013463Fq9ICRtk
F08933_03	K0310821	枓	又音主	219	音注声点無_類音注等		
F08933_04	K0310821	枓	斟水皃	322	義注		
F08934_01	K0310822	杵	音處(R)	215	音注声点有_類音注等		
F08934_02	K0310822	杵	手子築也	322	義注		
F08934_03	K0310822	杵	和シヨ	222	音注和音声点無		
F08935_01	K0310823	䥫／ー（杵）	（無）	998			
F08936_01	K0310824	檮／衣／ー（檮）	ツチ(LH)	411	和訓声点有	つち	200202d3aab710XAT944
F08937_01	K0310831	護／ー（檮）	ヒツメ(HLH)	411	和訓声点有	ひづめ	2002038ac88c4k5zM4E8
F08938_01	K0310832	榰	音支	219	音注声点無_類音注等		
F08938_02	K0310832	榰	スケ(HH)	411	和訓声点有	すけ	200202474e06W5Bg3Vy7
F08938_03	K0310832	榰	柱也	322	義注		
F08938_04	K0310832	榰	下也	322	義注		
F08938_05	K0310832	榰	載也	322	義注		
F08939_01	K0310833	⿰木⿱⿸𠂇二目	俗歟	122	字体注案語		
F08940_01	K0310834	枻	音曳	219	音注声点無_類音注等		
F08940_02	K0310834	枻	又与列反	218	音注声点無_反切		
F08940_03	K0310834	枻	フネノカチ	421	和訓	ふねのかぢ	N/A
F08940_04	K0310834	枻	フナタナ(LLL"@)	411	和訓声点有	ふなだな	200203b455331jp6sg0v
F08940_05	K0310834	枻	キツナ	421	和訓	きづな	2002010dcf4bPXGiH8eq
F08941_01	K0310842	栧	亦	121	字体注		
F08942_01	K0310843	𭪱	音𦯧	219	音注声点無_類音注等		
F08942_02	K0310843	𭪱	薄	322	義注		
F08943_01	K0310844	楪	或	121	字体注		
F08944_01	K0310851	枼	正	121	字体注		
F08945_01	K0310852	棄	誥(S)利(R)反	214	音注声点有_反切		
F08945_02	K0310852	棄	スツ(HL)	411	和訓声点有	すつ	2002024c3ea6kT5Fv8cd
F08945_03	K0310852	棄	コホス	421	和訓	こぼす	200201a01dc8aVh4O0Oz
F08945_04	K0310852	棄	和キ(L)	212	音注和音声点有		
F08946_01	K0310853	構	古侯(L)反	214	音注声点有_反切		
F08946_02	K0310853	構	カマフ(LLH)	411	和訓声点有	かまふ	200200e602ec48KvNIP3
F08946_03	K0310853	構	呉音候(R)	213	音注呉音声点有		
F08946_04	K0310853	構	又平	223	音注声調		
F08946_05	K0310853	構	音構(R)	215	音注声点有_類音注等		
F08946_06	K0310853	構	危也	322	義注		
F08946_07	K0310853	構	成也	322	義注		
F08946_08	K0310853	構	今也	322	義注		
F08946_09	K0310853	構	盖也	322	義注		
F08946_10	K0310853	構	乱也	322	義注		
F08946_11	K0310853	構	會也	322	義注		
F08946_12	K0310853	構	止也	322	義注		
F08946_13	K0310853	構	架也	322	義注		
F08946_14	K0310853	構	𣚊	322	義注		
F08946_15	K0310853	構	音耨	219	音注声点無_類音注等		
F08946_16	K0310853	構	木也	322	義注		
F08947_01	K0310862	⿰木⿱⿱亠厶井	（無）	998			
F08948_01	K0310863	果	俗作菓	121	字体注		
F08948_02	K0310863	果	音裹(H)	215	音注声点有_類音注等		
F08948_03	K0310863	果	コノミ(LLH)	411	和訓声点有	このみ	2002019ce1a4Fe10IUeR
F08948_04	K0310863	果	俗云クタ物(LL"@)	411	和訓声点有	くだもの	2002013e1d5eh1q7P62J
F08948_05	K0310863	果	ハタス(LLH)	411	和訓声点有	はたす	200203606b17nAcrR090
F08948_06	K0310863	果	充也	322	義注		
F08948_07	K0310863	果	濟也	322	義注		
F08948_08	K0310863	果	信	322	義注		
F08948_09	K0310864	果	勝也	322	義注		
F08948_10	K0310863	果	能也	322	義注		
F08948_11	K0310863	果	トク(LH")	411	和訓声点有	とぐ	
F08948_12	K0310863	果	ケヌ(HH)	411	和訓声点有	けぬ	N/A
F08949_01	K0310871	結／ー（果）	カクノアワ(@HHLL)	411	和訓声点有	かくのあわ	200200c80b6a3LtpnpBG
F08949_02	K0310871	結／ー（果）	飯餅類	322	義注		
F08950_01	K0310872	棵	欵顆二音	219	音注声点無_類音注等		
F08950_02	K0310872	棵	椀也	322	義注		
F08951_01	K0310873	杏	音荇	219	音注声点無_類音注等		
F08951_02	K0310873	杏	カラモヽ(LLL@)	411	和訓声点有	からもも	200200eeebd9284a4Up5
F08951_03	K0310873	杏	アフ	421	和訓	あふ	
F08951_04	K0310873	杏	サイハヒ(HH@@)	411	和訓声点有	さいはひ	200201b3af537RI2xe7P
F08952_01	K0310874	ー（杏）／子	カラモヽ(LLL@)	411	和訓声点有	からもも	200200eeebd9284a4Up5
F08953_01	K0310881	杳	音窈(H)	215	音注声点有_類音注等		
F08953_02	K0310881	杳	フカシ(LL@)	411	和訓声点有	ふかし	200203a3357bTgY4e5b8
F08953_03	K0310881	杳	クラシ(HH@)	411	和訓声点有	くらし	2002014700fcgWtVOHD5
F08953_04	K0310881	杳	ハルカナリ(HHH@@)	411	和訓声点有	はるかなり	200203736181Q6oQCCp1
F08953_05	K0310881	杳	ヒロシ	421	和訓	ひろし	2002039c18a2Bkv9I0QZ
F08953_06	K0310881	杳	白也	322	義注		
F08954_01	K0310882	杳／窱	トフカウ𬼀	421	和訓	ふかうして	200203a3357bTgY4e5b8
F08955_01	K0310883	杲	音縞(H)	215	音注声点有_類音注等		
F08955_02	K0310883	杲	日出皃	322	義注		
F08955_03	K0310883	杲	アキラカナリ	421	和訓	あきらかなり	2002000bd3ab14YB8jV2
F08955_04	K0310883	杲	シロシ	421	和訓	しろし	2002022f20cbhBCfI39g
F08955_05	K0310883	杲	タカヒ	421	和訓	たがひ	2002029665000b5T2qsr
F08956_01	K0310911	柿	音仕(H)	215	音注声点有_類音注等		
F08956_02	K0310911	柿	カキ(HH)	411	和訓声点有	かき	200200c291f2i7RYv3Cp
F08957_01	K0310912	鹿／心／ー（柿）	ヤマカキ(LLL"H)	411	和訓声点有	やまがき	2002043b538es0BpenxU
F08958_01	K0310913	ー（柿）／心	クロカキ(LL@@)	411	和訓声点有	くろがき	2002014c261bdqotvs26
F08959_01	K0310914	黒／ー（柿）	同	433	訓注同	くろがき	2002014c261bdqotvs26
F08960_01	K0310921	柹	音廢(R)	215	音注声点有_類音注等		
F08960_02	K0310921	柹	コケヲ(LLH)	411	和訓声点有	こけら	2002018968dfECgHRv7O
F08960_03	K0310921	柹	俗云ケヽラ	421	和訓	けけら	20020158e5b6XidEQK3Z
F08961_01	K0310922	𣙿	名	322	義注		
F08961_02	K0310922	𣙿	芳沸反	218	音注声点無_反切		
F08961_03	K0310922	𣙿	木	322	義注		
F08962_01	K0310923	柱	音注(L"-H)「チウ」	215	音注声点有_類音注等		
F08962_02	K0310923	柱	ハシラ(LLH)	411	和訓声点有	はしら	2002035d8f18MYKv79FR
F08962_03	K0310923	柱	コトチ(LLL")	411	和訓声点有	ことぢ	20020199aa38113heXk6
F08962_04	K0310923	柱	ツク(HL)〈杖〉	413	和訓声点有〈義注〉	つく	200202d103ceAV2d8e9i
F08962_05	K0310923	柱	タツ(LH)	411	和訓声点有	たつ	200202a0f4419jCJ8bMr
F08962_06	K0310923	柱	サヽフ(LHL)	411	和訓声点有	ささふ	200201bb33657tqa8Z7N
F08962_07	K0310923	柱	直主反	218	音注声点無_反切		
F08962_08	K0310923	柱	樹也	322	義注		
F08962_09	K0310923	柱	格也	322	義注		
F08962_10	K0310923	柱	塞也	322	義注		
F08962_11	K0310923	柱	サシタツ(LH@@)	411	和訓声点有	さしたつ	N/A
F08963_01	K0310931	束／ー（柱）	ツカハシラ(LH@@@)	411	和訓声点有	つかはしら	200202ce90cd3zhRp9W6
F08964_01	K0310932	麻／ー（柱）	アナヽヒ(LLH@)	411	和訓声点有	あななひ	2002001bef4474U4xGdO
F08965_01	K0310933	鼻／ー（柱）	ハナハシラ(HH@@@)	411	和訓声点有	はなばしら	2002036a339154eRwbaF
F08966_01	K0310934	枉	汙往(H)反	214	音注声点有_反切		
F08966_02	K0310934	枉	マカレリ(HH"@@)	411	和訓声点有	まがれり	200203eb4abe40GMAQys
F08966_03	K0310934	枉	マケテ(HL"H)	411	和訓声点有	まげて	200203edb15ctp5VNI9X
F08966_04	K0310934	枉	シハタク	421	和訓	しへたぐ	
F08966_05	K0310934	枉	ユフ	421	和訓	ゆふ	2002044142feOBZYer56
F08966_06	K0310934	枉	怨矢骫也	322	義注		
F08967_01	K0310942	𣐅	乃禁反	218	音注声点無_反切		
F08967_02	K0310942	𣐅	栝榍	322	義注		
F08968_01	K0310943	桎	音質(S)	215	音注声点有_類音注等		
F08968_02	K0310943	桎	ホタシ(HH"@)	411	和訓声点有	ほだし	200203ddbcb1Pq9GCPIZ
F08968_03	K0310943	桎	テカシ(LH"L)	411	和訓声点有	てがし	200202e1fef480n6Xq3L
F08968_04	K0310943	桎	アシカシ(@H"@@)	411	和訓声点有	あじかし	20020012c868l01xYp4L
F08968_05	K0310943	桎	手杻也	322	義注		
F08968_06	K0310943	桎	足械也	322	義注		
F08969_01	K0310951	朽	虚柳反	218	音注声点無_反切		
F08969_02	K0310951	朽	クチツタ	421	和訓	くちつく/くちつた	N/A
F08969_03	K0310951	朽	クチ物	421	和訓	くちもの	
F08969_04	K0310951	朽	クサシ(LL@)	411	和訓声点有	くさし	20020138e7bbD9G8ub5W
F08969_05	K0310951	朽	和ク(L)	212	音注和音声点有		
F08970_01	K0310953	𣏓	俗	121	字体注		
F08971_01	K0310954	杜	音度	219	音注声点無_類音注等		
F08971_02	K0310954	杜	フサク(HLL")	411	和訓声点有	ふさぐ	200203a99e6dQ5X0HF24
F08971_03	K0310954	杜	トツ(LH")	411	和訓声点有	とづ	20020308e96a30ZeU7W5
F08971_04	K0310954	杜	モリ(HH)	411	和訓声点有	もり	
F08971_05	K0310954	杜	ユツリハ	421	和訓	ゆづりは	200204489ef4Lgx3Q3W9
F08971_06	K0310954	杜	シフシ	421	和訓	しぶし	200201f2fddf9tn46MQ2
F08972_01	K0310961	ー（杜）／中	ハヒマユミ(LLLHL)	411	和訓声点有	はひまゆみ	2002035429b6k29gSYEG
F08973_01	K0310962	楯	音時允(H)反	214	音注声点有_反切		
F08973_02	K0310962	楯	闌檻也	322	義注		
F08973_03	K0310962	楯	タテ(LH)	411	和訓声点有	たて	200202a23ccceTZ29yqF
F08973_04	K0310962	楯	盾正	121	字体注		
F08973_05	K0310962	楯	又音椿(L)	215	音注声点有_類音注等		
F08973_06	K0310962	楯	木	322	義注		
F08973_07	K0310962	楯	和受ン	222	音注和音声点無		
F08974_01	K03109641	楯	俗	121	字体注		
F08975_01	K03109642	⿰木⿱千目	音同	219	音注声点無_類音注等		
F08975_02	K03109642	⿰木⿱千目	タテ	421	和訓	たて	
F08976_01	K0310971	歩／ー（楯）	テタテ(LL"H)	411	和訓声点有	てだて	200202e52fe3gG25gy7T
F08977_01	K0310972	樇	音羞	219	音注声点無_類音注等		
F08977_02	K0310972	樇	木名	322	義注		
F08978_01	K0310973	槿	音謹	219	音注声点無_類音注等		
F08978_02	K0310973	槿	アサカホ	421	和訓	あさがほ	2002000fc02cYZQjNQDv
F08978_03	K0310973	槿	シフシ	421	和訓	しぶし	200201f2fddf9tn46MQ2
F08978_04	K0310973	槿	予柄椴也	322	義注		
F08978_05	K0310973	槿	古作堇	121	字体注		
F08978_06	K0310973	槿	櫬也	322	義注		
F08979_01	K0310981	㮖	功八反	218	音注声点無_反切		
F08979_02	K0310981	㮖	閣物	322	義注		
F08980_01	K0310982	𣝀	カタキリ	421	和訓	かたきり	
F08981_01	K0310983	櫠／椵	廢加	219	音注声点無_類音注等		
F08981_02	K0310983	櫠／椵	柑上椴也	322	義注		
F08981_03	K0310983	櫠／椵	下音賈	219	音注声点無_類音注等		
F08981_04	K0310983	櫠／椵	柚属	322	義注		
F08982_01	K0311011	椴	音境	219	音注声点無_類音注等		
F08982_02	K0311011	椴	□	913	欠損		
F08983_01	K0311012	桶	音動	219	音注声点無_類音注等		
F08983_02	K0311012	桶	又他動(H)反	214	音注声点有_反切		
F08983_03	K0311012	桶	ヲケ(LH)	411	和訓声点有	をけ	20020098ee4aV136Hn07
F08984_01	K0311013	火／ー（桶）	（無）	998			
F08985_01	K03110141	𣝉	オソヒ	421	和訓	おそひ	
F08986_01	K03110142	𬂿	キリ	421	和訓	きり	2002012b31928M47Rne7
F08987_01	K0311021	水／桶	（無）	998			
F08988_01	K0311022	菜／ー（桶）	（無）	998			
F08989_01	K0311023	腰／ー（桶）	（無）	998			
F08990_01	K0311024	桷	◎桶(S)	215	音注声点有_類音注等		
F08990_02	K0311024	桷	音角(S)	215	音注声点有_類音注等		
F08990_03	K0311024	桷	スミキ(LHL")	411	和訓声点有	すみぎ	2002024fc064i8GKy46y
F08991_01	K0311031	欄	音蘭(L-R)	215	音注声点有_類音注等		
F08991_02	K0311031	欄	木	322	義注		
F08991_03	K0311031	欄	マセ(LL)	411	和訓声点有	ませ	200203efa9ad3L5CzPXX
F08991_04	K0311031	欄	ハシラヌキ	421	和訓	はしらぬき	2002035da9a3HYaqjfNx
F08992_01	K0311032	ー（欄）／楯	上瑫従手	121	字体注		
F08993_01	K0311033	ー（欄）／額	ハシラヌキ(LLL@@)	411	和訓声点有	はしらぬき	2002035da9a3HYaqjfNx
F08994_01	K0311034	櫆／𣛣	二俗魁字	121	字体注		
F08994_02	K0311034	櫆／𣛣	北斗柄星	322	義注		
F08995_01	K0311041	樐	音魯(H)	215	音注声点有_類音注等		
F08995_02	K0311041	樐	タテ(LH)	411	和訓声点有	たて	200202a23ccceTZ29yqF
F08996_01	K0311042	𣓈	音兩(H)	215	音注声点有_類音注等		
F08996_02	K0311042	𣓈	松脂	322	義注		
F08997_01	K0311043	樠／樠	音門	219	音注声点無_類音注等		
F08997_02	K0311043	樠／樠	又忙元(L")反	214	音注声点有_反切		
F08997_03	K0311043	樠／樠	松心也	322	義注		
F08997_04	K0311043	樠／樠	木也	322	義注		
F08997_05	K0311043	樠／樠	松脂也	322	義注		
F08997_06	K0311043	樠／樠	又音曼(L)	215	音注声点有_類音注等		
F08997_07	K0311043	樠／樠	又朗(H)	215	音注声点有_類音注等		
F08998_01	K0311051	𣜜	邁音	219	音注声点無_類音注等		
F08998_02	K0311051	𣜜	木也	322	義注		
F08999_01	K0311052	朽	トチ	421	和訓	とち	20020309b0c81H31VnH6
F08999_02	K0311052	朽	ナチ	421	和訓	なち	
F08999_03	K0311052	朽	義歟	323	義注案語		
F09000_01	K0311053	榧／子	カへ(LL)	411	和訓声点有	かへ	200200bf020cotf2z5vn
F09000_02	K0311053	榧／子	音匪	219	音注声点無_類音注等		
F09000_03	K0311053	榧／子	塞也	322	義注		
F09001_01	K0311054	朾	直𢈔反	218	音注声点無_反切		
F09001_02	K0311054	朾	又庭頂二音	219	音注声点無_類音注等		
F09001_03	K0311054	朾	橦也	322	義注		
F09001_04	K0311054	朾	伐木声	322	義注		
F09001_05	K0311054	朾	音タ	219	音注声点無_類音注等		
F09001_06	K0311054	朾	水イ	322	義注		
F09001_07	K0311054	朾	禾亠	222	音注和音声点無		
F09002_01	K0311062	柄	碑敬(R)反	214	音注声点有_反切		
F09002_02	K0311062	柄	エ(H)	411	和訓声点有	え	20020076b42957oazo81
F09002_03	K0311062	柄	一云カラ(HL)	411	和訓声点有	から	200200ebf7abG32yyo84
F09002_04	K0311062	柄	ツカ(LL)	411	和訓声点有	つか	200202cdff1ckpIRiERf
F09002_05	K0311062	柄	カヒ(HH")	411	和訓声点有	かび	200200e3730423C1zyvC
F09002_06	K0311062	柄	トル	421	和訓	とる	
F09002_07	K0311062	柄	本也	322	義注		
F09002_08	K0311062	柄	權也	322	義注		
F09002_09	K0311062	柄	尿也	322	義注		
F09002_10	K0311062	柄	柱也	322	義注		
F09002_11	K0311062	柄	戈甚(H)反	214	音注声点有_反切		
F09003_01	K0311064	棅	或	121	字体注		
F09004_01	K0311071	鴨／ー（柄）	カモエ	421	和訓	かもえ	200200ea7b38B2frKr6Z
F09005_01	K0311072	檠	音敬(R)	215	音注声点有_類音注等		
F09005_02	K0311072	檠	又鯨(L)	215	音注声点有_類音注等		
F09005_03	K0311072	檠	ユミタメ(LHL"H)	411	和訓声点有	ゆみだめ	2002044a1e5aphq0VpmB
F09005_04	K0311072	檠	ユタメ	421	和訓	ゆだめ	20020448e9dduShVZNAJ
F09005_05	K0311072	檠	音境(H)	215	音注声点有_類音注等		
F09006_01	K0311074	㯳	（無）	998			
F09007_01	K0311081	楘	正鞪或	121	字体注		
F09007_02	K0311081	楘	音木	219	音注声点無_類音注等		
F09007_03	K0311081	楘	車暦録	322	義注		
F09008_01	K0311082	𣒊	音啓	219	音注声点無_類音注等		
F09008_02	K0311082	𣒊	又空見反	218	音注声点無_反切		
F09008_03	K0311082	𣒊	傳信	322	義注		
